sample_time,computation_time,detection,fpic_rank,fpim_rank,fwaf_rank,fiml_rank,fx_rank
538.983075,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.032809,0.005528,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.082754,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.132664,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.182704,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.233073,0.005013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.283170,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.332824,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.382739,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.432722,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.482910,0.005509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.532825,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.582877,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.632718,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.682917,0.007010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.732852,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.782742,0.005524,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.832866,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.882961,0.005527,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.932721,0.006996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
539.982853,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.032725,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.082944,0.009006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.132750,0.008514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.182890,0.008518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.232906,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.282813,0.007506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.332884,0.007010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.382935,0.007010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.432748,0.008001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.483132,0.007521,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.532922,0.007995,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.582906,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.632780,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.682816,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.732802,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.782935,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.832927,0.005996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.883013,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.932919,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
540.982919,0.005522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.032954,0.004511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.083015,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.133033,0.005034,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.182935,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.232973,0.005042,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.283005,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.332960,0.005507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.383301,0.006011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.432971,0.004995,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.482861,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.532942,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.583284,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.633014,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.683065,0.005007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.732963,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.783011,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.832883,0.005519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.883072,0.005506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.932835,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
541.983182,0.006995,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.032990,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.082977,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.132871,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.182850,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.233265,0.006510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.283088,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.332992,0.005506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.383021,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.433055,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.483082,0.006998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.533006,0.006005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.583038,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.633308,0.006510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.682963,0.006515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.732879,0.007034,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.782888,0.005964,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.832933,0.004510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.882985,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.932888,0.005007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
542.983441,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.032924,0.005501,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.083101,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.133057,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.183329,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.233081,0.006508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.283144,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.332949,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.382935,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.433114,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.483174,0.005511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.533100,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.582961,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.633359,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.683434,0.005517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.732953,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.783117,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.833376,0.006007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.883218,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.933097,0.005506,0,0.000000,0.000000,0.000000,0.000000,0.000000 
543.982984,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.033120,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.083186,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.132992,0.006518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.183158,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.232998,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.283205,0.006007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.333124,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.383281,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.433033,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.483199,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.533136,0.006015,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.583007,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.633004,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.683066,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.733109,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.783164,0.005006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.833202,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.883247,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.933176,0.006509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
544.983166,0.006509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.033188,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.083181,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.133052,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.183042,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.233162,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.283233,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.333188,0.005503,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.383042,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.433105,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.483264,0.006001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.533457,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.583061,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.633060,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.683270,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.733208,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.783062,0.006541,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.833131,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.883340,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.933228,0.007519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
545.983073,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.033086,0.007010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.083291,0.007004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.133256,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.183204,0.006015,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.233130,0.008530,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.283303,0.005510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.333274,0.007892,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.383141,0.006134,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.433432,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.483316,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.533136,0.005515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.583361,0.008002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.633324,0.007505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.683362,0.007004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.733246,0.008011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.783301,0.006993,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.833297,0.008000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.883640,0.007510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.933151,0.007021,0,0.000000,0.000000,0.000000,0.000000,0.000000 
546.983301,0.007008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.033318,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.083216,0.006998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.133161,0.007006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.183310,0.008507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.233404,0.006011,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.283252,0.008517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.333316,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.383292,0.008001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.433214,0.007003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.483315,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.533345,0.007524,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.583330,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.633233,0.007522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.683375,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.733356,0.007518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.783223,0.006013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.833337,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.883432,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.933216,0.007522,0,0.000000,0.000000,0.000000,0.000000,0.000000 
547.983197,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.033386,0.007513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.083382,0.007017,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.133233,0.006992,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.183362,0.006009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.233263,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.283424,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.333363,0.007516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.383221,0.007507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.433410,0.008004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.483609,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.533224,0.008010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.583398,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.633276,0.007517,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.683447,0.006505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.733384,0.008010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.783289,0.007997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.833404,0.006012,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.883474,0.007998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.933295,0.007513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
548.983423,0.007524,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.033433,0.007520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.083352,0.008001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.133456,0.008000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.183428,0.008001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.233296,0.008518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.283520,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.333442,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.383298,0.008509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.433465,0.008014,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.483505,0.006014,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.533332,0.007001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.583487,0.007525,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.633453,0.006515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.683398,0.007010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.733337,0.006519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.783451,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.833491,0.006013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.883520,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.933446,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
549.983365,0.005530,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.033377,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.083442,0.005996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.133466,0.005507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.183498,0.005010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.233510,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.283585,0.005009,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.333536,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.383394,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.433422,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.483586,0.006014,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.533761,0.004513,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.583375,0.005507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.633565,0.005010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.683615,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.733413,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.783536,0.006013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.833385,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.883596,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.933778,0.005529,0,0.000000,0.000000,0.000000,0.000000,0.000000 
550.983501,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.033807,0.005525,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.083622,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.133431,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.183551,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.233421,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.283633,0.006008,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.333512,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.383439,0.005505,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.433571,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.483712,0.004508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.533599,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.583685,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.633918,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.683670,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.733468,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.783574,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.833782,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.883517,0.004511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.933589,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
551.983607,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.033701,0.006000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.083662,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.133607,0.006509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.183500,0.007006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.233553,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.283693,0.006004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.333602,0.005518,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.383498,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.433483,0.004515,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.483710,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.533646,0.005516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.583642,0.004996,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.633510,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.683592,0.004004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.733627,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.783674,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.833685,0.005507,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.883836,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.933551,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
552.983659,0.005511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.033683,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.083974,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.133847,0.005005,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.183519,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.233536,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.283598,0.005512,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.333885,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.383696,0.005520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.433707,0.005519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.483777,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.533974,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.583690,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.633748,0.006003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.683694,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.733561,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.783592,0.005548,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.833625,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.883637,0.004547,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.933819,0.005042,0,0.000000,0.000000,0.000000,0.000000,0.000000 
553.983579,0.004963,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.033619,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.083658,0.005002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.133611,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.183600,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.233612,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.283653,0.004514,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.333636,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.383694,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.433781,0.004516,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.483825,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.533749,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.583741,0.004527,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.633840,0.004985,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.683834,0.005003,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.733628,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.783625,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.833656,0.008531,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.884096,0.005999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.933775,0.005997,0,0.000000,0.000000,0.000000,0.000000,0.000000 
554.983798,0.004510,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.033833,0.006006,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.083732,0.005000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.133656,0.005013,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.184038,0.004999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.233839,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.283893,0.004523,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.333747,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.383727,0.005511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.433835,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.483758,0.004508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.533705,0.005035,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.583833,0.004968,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.634082,0.004007,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.683893,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.733828,0.006002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.783680,0.006519,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.833852,0.008000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.883744,0.009523,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.934099,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
555.983715,0.007000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.033850,0.006010,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.083918,0.005998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.133874,0.006520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.183878,0.006999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.233922,0.007026,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.283937,0.007002,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.333861,0.005322,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.383871,0.005627,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.433883,0.006057,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.483785,0.005387,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.533890,0.005453,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.583727,0.005602,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.633917,0.005520,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.683793,0.004534,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.734160,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.784109,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.833893,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.883831,0.005004,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.933925,0.003999,0,0.000000,0.000000,0.000000,0.000000,0.000000 
556.983766,0.005001,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.033976,0.004509,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.083871,0.004000,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.133915,0.005511,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.184067,0.004568,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.233972,0.004998,0,0.000000,0.000000,0.000000,0.000000,0.000000 
557.283977,0.005508,0,0.000000,0.000000,0.000000,0.000000,0.000000 
